,x0,x1,y
138,1.0,-8.149779525468215,-112.14788901119262
139,1.0,-6.047909536379454,-121.76277666723448
140,1.0,-1.7619391858399425,-68.87324283671947
141,1.0,4.593954402527361,98.45284338593058
142,1.0,6.701075150915012,56.196769014391776
143,1.0,5.949214002723799,-47.161661184433456
144,1.0,-5.867426522473938,-127.48695375728579
145,1.0,8.698269176240656,240.0625541553713
146,1.0,-9.303281389605399,-316.89905962131195
147,1.0,-0.22270993378607162,-23.773030035051907
148,1.0,-9.364690559631669,-152.9942362443191
149,1.0,6.226312587567051,142.79639230986766
150,1.0,-4.964876170769266,-120.77228780013942
151,1.0,1.7898509916800087,55.57613130345041
152,1.0,-1.4637384381027063,-25.354459019801332
153,1.0,-6.763954793222451,-1.7671068024131245
154,1.0,6.957900871630985,60.22686114249104
155,1.0,-0.9395295396088277,-17.23563693895748
156,1.0,3.2879120021787767,17.44707156079621
157,1.0,8.51394124898893,166.85915125488532
158,1.0,8.823857831707668,52.996982714363426
159,1.0,9.737744724676116,181.52282019464187
160,1.0,-9.73256221254961,-267.5410116799594
161,1.0,6.95164750240604,139.6460746634731
162,1.0,-2.027456237594054,-110.18653947977278
163,1.0,-9.908068946593842,-101.5136523544744
164,1.0,9.595427906409249,186.7192089494401
165,1.0,9.95389847485445,130.386176463579
166,1.0,-7.235114945130066,-140.6596992334633
167,1.0,-4.294823772182898,-210.18746330425432
168,1.0,4.361650789263354,27.976584234892343
169,1.0,-6.697336162573404,166.6940338781665
170,1.0,4.18924600403628,67.63910220222004
171,1.0,-9.582884486613112,-74.0182067346876
172,1.0,-3.8730214912200656,24.650976203101493
173,1.0,-5.45613765974519,-66.47008708555735
174,1.0,0.2629441909677044,113.72209575617897
175,1.0,2.175835388813141,17.36791443467365
176,1.0,7.49254959223411,81.15732152419429
177,1.0,6.260824434344747,141.65658233637947
178,1.0,-6.0315212620860725,-80.08607660150663
179,1.0,-4.594682748332197,-51.02310622811652
180,1.0,-5.908824978908324,-131.01141884403287
181,1.0,-5.05081341741922,-36.011914098661784
182,1.0,-2.2528447259336914,82.57647556263515
183,1.0,7.98273071780873,431.91914170638825
184,1.0,-9.953882197368136,-134.07682351401147
185,1.0,5.295920326721369,3.95776243202927
186,1.0,4.835507523514099,253.99500162274148
187,1.0,-8.56704706229812,-50.12836679751342
188,1.0,-8.348758394523301,-20.340772791852388
189,1.0,-9.993307055713041,-153.65689195827613
190,1.0,5.389037143617639,65.94047407502325
191,1.0,-7.05859243537728,-219.0719616462728
192,1.0,-1.693905259487145,-104.82354041068912
193,1.0,3.5374634489345302,87.5362039795139
194,1.0,7.81786739687333,6.177053946413167
195,1.0,2.7297005307138367,-58.488856026378365
196,1.0,-8.81862179934313,-126.17147158809323
197,1.0,4.542996371031429,195.72875962114693
198,1.0,-6.411580487124446,20.813036143300977
199,1.0,-6.85321641746347,-122.05025256649313
200,1.0,-9.058330310351161,-309.2115533421952
201,1.0,-9.22528620927785,-53.87915278193702
202,1.0,-9.702535190667911,-99.93736822224264
203,1.0,5.3084280360318274,16.6510152513559
204,1.0,8.82840378141142,310.8911797461092
205,1.0,4.403494427805561,8.871861837627947
206,1.0,-9.180019189113564,-31.869666048652107
207,1.0,0.4201244048265096,-51.328975293306435
208,1.0,-1.4057826873498724,-49.09404608322305
209,1.0,-0.5364723854720221,-40.9255792907627
210,1.0,-1.1168348018970131,131.73957148892777
211,1.0,-6.956093019083607,-207.83285671938285
212,1.0,0.342797189927011,-10.716835751246041
213,1.0,6.908936296973338,175.5974563383689
214,1.0,-9.301312709699634,-161.08772424368973
215,1.0,-9.084590314496381,-152.0192471239319
216,1.0,-3.8850650022024547,-50.993724275975815
217,1.0,-3.672182338672565,65.96820443697854
218,1.0,7.219913065935273,120.9217579042576
219,1.0,-0.928353497855321,-162.79975849381233
220,1.0,7.606401970151094,8.418514995013766
221,1.0,-6.40330234518693,46.94914382005841
222,1.0,3.2138627271684195,11.942138322048223
223,1.0,-7.753949333652406,26.496061811637446
224,1.0,-4.164074193894618,-93.18115276167549
225,1.0,8.963591179045803,264.5931562237154
226,1.0,-6.008222055802024,-266.47823895039767
227,1.0,-6.359337537161962,-27.95295897748033
228,1.0,6.411503313496832,130.8298407217535
229,1.0,-7.379227328098239,-224.82481880034948
230,1.0,6.352823051720861,195.3912408578404
231,1.0,2.5990338863509055,-88.00614079944826
232,1.0,-3.0218510157556855,148.0355495831426
233,1.0,4.719959359512995,184.2508300139358
234,1.0,8.73617937941958,96.68370436461316
235,1.0,3.235442035277716,41.2487636211653
236,1.0,8.175032745220623,-84.00319623761081
237,1.0,-4.6201544617269,2.5013067773551825
238,1.0,-1.6066416317113985,-40.937878734723895
239,1.0,-1.0135999858820255,-101.24504536516544
240,1.0,7.4105807121497325,62.822470845742664
241,1.0,-3.019194856352887,-20.91639595923992
242,1.0,3.796424896999484,182.98660897313943
243,1.0,4.794445106589693,84.9530401237415
244,1.0,-8.041633974735849,40.35024995113153
245,1.0,7.9145429013807345,171.6643439654248
246,1.0,4.6370912025556565,-19.60807546435875
247,1.0,-5.660943887342578,-130.03843122792654
248,1.0,4.0988529117211,129.70575852637842
249,1.0,-7.641293635395064,8.788183321473753
250,1.0,-5.788309936016178,-107.1372625002697
251,1.0,-6.634709622685109,-184.2957696117041
252,1.0,-3.3935383482681036,-108.64547799106916
253,1.0,-2.3392111084601286,-87.8263537822534
254,1.0,-2.357071205368697,19.146353752691837
255,1.0,-2.1327106871746015,-87.46006137784033
256,1.0,-1.6532151125564365,57.671159617514405
257,1.0,-9.347995976823867,-175.5911271218847
258,1.0,8.501054782426278,120.51916457959018
259,1.0,7.956969575571813,207.47961140961172
260,1.0,6.087757541315842,122.88214307100037
261,1.0,-1.4109682938941903,12.79181865608231
262,1.0,-7.749448073963416,-254.6361362522917
263,1.0,4.59156550648649,76.45785322819503
264,1.0,-6.408437062087129,-194.91141756245162
265,1.0,3.060420061502993,170.94744029894292
266,1.0,0.6604807250738354,102.22589704833597
267,1.0,9.531668752349102,194.10731735474894
268,1.0,-3.6114393236792153,24.423215775564643
269,1.0,4.323720441257326,44.35639586805553
270,1.0,7.531385824625958,172.11573566784466
271,1.0,-4.045620447962628,-39.194024341688674
272,1.0,1.981176580883739,-49.368277548612056
273,1.0,6.230693882674223,162.49446886322278
274,1.0,4.336463499507306,-5.635869847194428
275,1.0,-8.625168029678678,31.074996783638397
276,1.0,0.32038553534150305,-211.1455909192487
277,1.0,-5.645510902847894,-129.0218455526415
278,1.0,3.72059421586467,111.30885391156264
279,1.0,0.5953594718239974,47.0118265152746
280,1.0,-8.547231405216468,-112.35691990123567
281,1.0,4.666680152348592,18.35193198957589
282,1.0,7.392516104157199,82.39141596079926
283,1.0,3.6903060354583817,198.04225538329524
284,1.0,-9.040916189673002,35.36543592919645
285,1.0,0.4169307077025852,-101.82116489665948
286,1.0,-5.100894471982129,28.813472587717
287,1.0,7.5508778502106555,165.90354899927613
288,1.0,9.037892786850675,390.1066520431838
289,1.0,9.715299401161179,254.620593571587
290,1.0,0.08706300982485482,-235.5147670792911
291,1.0,-2.2941681960961535,-26.19555028743026
292,1.0,-6.303450426926174,-49.01616252534714
293,1.0,3.9321659262049202,23.817631066484395
294,1.0,4.699673015391812,62.74753948584588
295,1.0,4.522943730926086,161.87670522615832
296,1.0,7.017152969717857,107.18135828319036
297,1.0,-5.065648558604838,-25.908395509442855
298,1.0,-8.666500564673127,-224.11940738557018
299,1.0,5.910538274579141,146.6246931601359
300,1.0,-5.444594056982259,-6.108217045587537
301,1.0,8.511804500302429,245.26458345501874
302,1.0,5.839133999025359,18.233174050205577
303,1.0,-8.087187199237517,-220.81383151776802
304,1.0,9.584443139599488,178.33435850375005
305,1.0,-2.0238318355439477,9.515204201629519
306,1.0,-1.7339255425340339,75.08823879525039
307,1.0,-4.954929056801422,-75.77271839304339
308,1.0,-6.992624834986183,-97.08800114282784
309,1.0,-4.054058808787917,-102.95455658428345
310,1.0,0.5710391928320879,162.0650782374362
311,1.0,5.492837539594319,15.748533382973378
312,1.0,1.6606088188779533,129.16342964225777
313,1.0,2.6480446663151036,22.957136600034328
314,1.0,-8.6001409699225,-68.15290208255257
315,1.0,1.3080320667842105,277.0562960351593
316,1.0,-8.0077956164072,-303.4593481366478
317,1.0,-4.740130455695679,253.8676663947441
318,1.0,7.488150447207529,134.10894409535325
319,1.0,-3.3841592106463025,-22.265913760115843
320,1.0,-0.9147464612575273,110.02591739571685
321,1.0,5.453888042400408,344.11357318339316
322,1.0,-2.1853893085403775,-88.90458262950949
323,1.0,-3.0610227720047156,164.70717998703083
324,1.0,5.4354621971863715,180.99094373173932
325,1.0,5.089258855687175,-25.624053175380666
326,1.0,0.03744807770665437,84.49475298765601
327,1.0,-8.435635544644843,-140.60303293838354
328,1.0,-0.18928655010784112,-146.4803606206003
329,1.0,9.156931193949108,318.1051832677347
330,1.0,7.1445321144878715,139.8247355056037
331,1.0,7.522943911451581,177.379779284823
332,1.0,-2.62588466968118,79.00922400708598
333,1.0,-1.3123479798957205,45.03166112947295
334,1.0,-3.7689057916456603,-253.60999149231108
335,1.0,-1.4395105006590736,23.84779124455318
336,1.0,-3.321567849515197,50.97307215978328
337,1.0,-9.004037045872161,-15.182890515492673
338,1.0,9.534718065511269,82.15972757750941
339,1.0,5.750419708515557,-0.5090170563535708
340,1.0,5.025989645802078,230.87762970292624
341,1.0,-1.8693912413111735,10.081736068383062
342,1.0,-8.2592342636894,-3.9787119857916053
343,1.0,4.511842501912606,-88.41743738230794
344,1.0,6.373725688799377,154.42522958772702
345,1.0,7.368048707281445,3.8949256287872487
346,1.0,-4.580666355891456,22.098763901697524
347,1.0,7.848664748813818,254.08937421938154
348,1.0,-0.27109799297257986,-162.12197210791425
349,1.0,-5.9791517688493645,-237.46262568459585
350,1.0,7.811393012793106,51.77431953103924
351,1.0,1.7132678813130187,-56.06753180042496
352,1.0,6.682961401661625,143.90735098487494
353,1.0,-5.753146695556593,-51.331003923807245
354,1.0,-5.324197028261002,-36.87200756059252
355,1.0,5.829015848005903,253.92124381084855
356,1.0,-4.647536349789672,-68.32012297479879
357,1.0,2.337283149611016,145.93488763157097
358,1.0,4.498244221358963,85.17024819387727
359,1.0,4.073771620123445,-44.37647692063727
360,1.0,-6.53135018402887,-21.899843755740946
361,1.0,-0.44100578273288393,150.72884370868692
362,1.0,1.0448129071491463,-69.32471761506649
363,1.0,-0.7116623220379625,-120.26308519360384
364,1.0,9.135324451524598,190.72945980923535
365,1.0,0.8469256654370838,207.1582192895106
366,1.0,9.73546470585136,11.635150334683829
367,1.0,0.3333976256352922,74.8355995435794
368,1.0,-5.658526908243293,-159.01125488374808
369,1.0,-9.505086321353637,-300.40303438126034
370,1.0,8.218282310282707,94.76513906825267
371,1.0,-2.439869443038689,277.87996641780796
372,1.0,0.3239791018914473,-93.86605220456613
373,1.0,-7.9820961872661655,-98.91841660376221
374,1.0,9.527656032167677,309.4163593780851
375,1.0,3.52377024884988,32.164159757031726
376,1.0,-6.800426989594968,-131.87913212967592
377,1.0,4.699580088213229,235.41753657672405
378,1.0,-2.838258682995658,-55.034144525832005
379,1.0,3.3812549633720157,-147.70287700628373
380,1.0,-0.2867880078394536,-13.099307711655547
381,1.0,2.7765388145275582,174.74381328464264
382,1.0,-5.545016064979982,-18.793688311895785
383,1.0,9.28048201161429,107.11691981946976
384,1.0,6.613673481580962,-20.63709255693216
385,1.0,-9.028578145449721,-18.720620679774157
386,1.0,7.876004422810919,192.4148942673467
387,1.0,-3.663998261889332,-136.4453989212862
388,1.0,1.8492508768503257,-210.62392897802692
389,1.0,-3.4109674989178784,-8.289276404342495
390,1.0,-6.161594704504858,38.423240030060484
391,1.0,-1.2058481726665837,-116.8862143240884
392,1.0,-3.8332657999980246,-116.1739772852299
393,1.0,-2.5919015463883643,-54.474864976102005
394,1.0,5.275636270797451,115.82160374231145
395,1.0,1.9753656307624223,80.12406075244971
396,1.0,4.069958768516992,165.5078091803192
397,1.0,-2.2341927524448324,67.02110378102408
398,1.0,0.062042028628963575,10.232527603317045
399,1.0,5.519780334560169,196.55593378091436
400,1.0,-0.01278999552539295,108.04843533299251
401,1.0,-8.236371586648817,-15.941739526516457
402,1.0,6.010204901979996,-171.42569901521023
403,1.0,0.6113016563512352,33.403650124287026
404,1.0,2.082310312083022,-130.71055118721037
405,1.0,-9.167467598824992,-11.67332481453252
406,1.0,-6.670422651932368,-255.66016877772148
407,1.0,-6.958164360876308,-193.16977020043365
408,1.0,-7.703393833086154,-140.11206612975425
409,1.0,-3.4955054086742354,-190.91815242148834
410,1.0,-0.964673228676407,-64.445320721196
411,1.0,8.582264280784578,127.99251064174558
412,1.0,9.488807448950984,219.6733453293637
413,1.0,2.5896416131853695,94.21736308117673
414,1.0,-5.2479361201899755,-21.6021918133603
415,1.0,-5.701825118306145,-249.76420251271105
416,1.0,0.9782983030785908,-73.2759675673222
417,1.0,6.11731643411497,247.6543958969892
418,1.0,4.120452431447992,-7.415873442944189
419,1.0,1.255124953218807,53.92387324150489
420,1.0,-6.712102816810177,-84.16684242924558
421,1.0,-3.5517429762919583,89.6314915332828
422,1.0,0.45363669548675434,-68.55751280001061
423,1.0,8.754265801205781,106.42715805996974
424,1.0,-6.198903185192501,-177.12123415229928
425,1.0,-8.807698726722696,-114.57911659937274
426,1.0,-4.62701522766007,-50.168384279672814
427,1.0,-2.684400209572446,119.72739983619198
428,1.0,2.329063451960467,64.91055717008201
429,1.0,-5.832466269409771,-173.8194629903069
430,1.0,-8.167126743239002,-71.89430381007347
431,1.0,-0.1272915853285883,-146.89168263295588
432,1.0,-7.136591172292119,79.01223492173234
433,1.0,-1.5061696895672227,190.689509092244
434,1.0,2.616311293913538,21.846086302958657
435,1.0,-7.00620043782836,30.82075576073784
436,1.0,3.684470173966774,176.70850009859143
437,1.0,8.232650975713726,165.44401436153328
438,1.0,-9.627292411783639,-129.02394487989653
439,1.0,-6.776050727939927,-253.74424122105404
440,1.0,5.275182758283803,194.84157211718838
441,1.0,-3.8100675330402667,-34.30830843239987
442,1.0,0.8692047398906722,66.87792754155824
443,1.0,-1.7597757852403273,-84.83206188970769
444,1.0,4.9553714673499405,3.0205243681858747
445,1.0,-5.834229853664961,-138.8378048346425
446,1.0,-4.5160709403654735,76.52175632909962
447,1.0,8.896932156852088,125.27669105259639
448,1.0,1.7707293054372397,-54.560613115248984
449,1.0,1.8434860963598632,5.618219039946851
450,1.0,-3.698782913402452,-170.71443362645005
451,1.0,-5.695176225119427,-14.37850154542592
452,1.0,-9.312275708970168,37.99706832964205
453,1.0,-5.449896813266692,-107.30199610202581
454,1.0,-4.939526319881484,-245.07219023725378
455,1.0,-6.351417008220686,-110.40524215804717
456,1.0,8.595680975135348,184.6997053455761
457,1.0,6.492875840916376,227.34436050937074
458,1.0,-4.999152266479898,115.74458752768889
459,1.0,9.930619991827994,141.45656643568742
460,1.0,8.64454521926185,0.1522821413274471
461,1.0,-9.978215713377407,-79.54503770155014
462,1.0,-2.3235851359140214,147.08143513847477
463,1.0,-8.878973205162218,3.8518661142534256
464,1.0,-4.514478460475004,59.50524507754375
465,1.0,-3.0143735309427955,-177.81286050881428
466,1.0,-3.9031082478178947,-107.97073294014106
467,1.0,-8.59468664105968,-218.41240576062245
468,1.0,-5.287161709574654,-108.72567099381956
469,1.0,0.025939483437975586,149.4337100249761
470,1.0,2.455786130796691,190.53677561869443
471,1.0,-1.2547699033945103,6.764605164821411
472,1.0,-0.7479698184831984,-84.59766484108656
473,1.0,-7.0668988220640845,-120.97205833234119
474,1.0,-0.3509305470451096,56.12199192014831
475,1.0,3.705682853090655,55.920876989641144
476,1.0,-5.195608150057098,-41.087763875036444
477,1.0,2.6021567067761175,55.46893334418053
478,1.0,-2.5949042257470167,9.4340025467434
479,1.0,-2.566805499352338,134.66454925811405
480,1.0,-4.780306881033027,-128.07254631092934
481,1.0,-0.8856292364164076,-41.927214935340714
482,1.0,-8.5239365386127,-64.08925362685923
483,1.0,-5.814331468299734,-79.10967173193661
484,1.0,-9.595605721666107,-111.10979809712141
485,1.0,-9.741687947404738,-326.3213726408104
486,1.0,-5.6084070560496935,-73.62052890231348
487,1.0,2.5482676649489244,144.4351214508095
488,1.0,6.11177275061203,173.13052576235987
489,1.0,8.269008322394333,141.99037398176463
490,1.0,-5.255594760237603,-184.76392698252226
491,1.0,-9.056443028547314,-101.57985954195667
492,1.0,8.91381661369164,260.66251026551834
493,1.0,8.783646151932551,140.0546676671964
494,1.0,-9.123106492083238,-119.29918850867841
495,1.0,-7.952303620440588,-121.77197150880258
496,1.0,6.505443732317779,149.29688140276494
497,1.0,-7.746801896455617,119.23101975612576
498,1.0,-3.034056465719306,53.63258967572077
499,1.0,7.391530339318637,-27.538949517038546
500,1.0,5.916598658841393,25.298731183962033
501,1.0,1.6031942001013144,155.50975834340352
502,1.0,0.24720875374186546,-99.03903337203046
503,1.0,6.54409932024572,47.374413246898555
504,1.0,8.650124178376156,198.61863404077704
505,1.0,-9.847495286128915,-210.92807437300422
506,1.0,3.2212243176765343,-36.878508653673286
507,1.0,-1.027113272935598,156.67527321685665
508,1.0,-3.9354243704740766,-31.416217830115112
509,1.0,-4.750095769722029,-88.42610782244826
510,1.0,-1.9527561877392041,-178.24617292890161
511,1.0,-4.52420151460278,-6.923027178840449
512,1.0,8.694037356401143,32.47946690562779
513,1.0,-3.0870057650720306,-150.21517268177652
514,1.0,9.046828318961232,249.44265590767827
515,1.0,8.408849024060741,55.794304083703565
516,1.0,-2.5032485898318435,-168.1965339394405
517,1.0,-6.697720956554177,-166.93903571020587
518,1.0,5.136178955856443,167.87536413830844
519,1.0,1.4777582498942166,42.342496846603936
520,1.0,-7.5535834565553595,-203.07556840178268
521,1.0,-6.408329697530537,2.0164591335737043
522,1.0,-4.05887551453443,-48.1808125411652
523,1.0,-0.26025035948459285,-95.75263079668744
524,1.0,-6.017967688038583,-35.42572742455259
525,1.0,0.15903683630607457,-41.31082007104708
526,1.0,-9.098645831304,-296.1241039225969
527,1.0,7.360933261069875,207.66915973175944
528,1.0,-3.6574878558509227,102.40301071175921
529,1.0,-7.324514699933853,-36.95896071883885
530,1.0,7.656749758855312,42.17401615463862
531,1.0,-7.751000676844837,-107.44947444417781
532,1.0,3.046805188449444,-33.713352769581675
533,1.0,9.568738330489374,59.17818076008972
534,1.0,0.4871181705833272,-29.48390125578895
535,1.0,1.6127647783299204,59.706643893555295
536,1.0,-1.3114380412631665,-104.67220976656317
537,1.0,5.593996733799931,24.973218338945415
538,1.0,-7.099096048760776,-175.20363014925306
539,1.0,8.72323678928039,147.37241894445899
540,1.0,1.3074395462915311,66.74529940703745
541,1.0,4.613045789477718,105.74381927132814
542,1.0,1.3394338545371354,-25.31305148694897
543,1.0,8.747585021790547,254.43248993887607
544,1.0,-6.791710046724653,-229.17444723181097
545,1.0,0.9844794925302569,98.93580370261947
546,1.0,-3.0601878720227527,-165.0286144703272
547,1.0,2.2712397947666307,-131.78425797597288
548,1.0,-9.049115638646033,-64.861941619083
549,1.0,7.1845257067398105,-48.846217308771344
550,1.0,-4.98390042384308,61.001859314222386
551,1.0,6.6819914241102385,78.38849393612531
552,1.0,-0.8763027915088184,-55.161170142119985
553,1.0,-5.670685968497297,-153.13617526354142
554,1.0,6.996138880161393,-83.60809106253055
555,1.0,-8.786904870309806,-69.4186258546037
556,1.0,-5.345414376259663,-73.98418765289495
557,1.0,-7.656429492995802,-70.2355812342084
558,1.0,6.706516986149184,99.52256148469888
559,1.0,-6.4685011807383,-118.44354866475673
560,1.0,9.783379083353358,279.3491414890582
561,1.0,9.511185365826172,187.45292527949002
562,1.0,1.4034504086744515,51.98923541045829
563,1.0,3.522556373714394,208.03739409492712
564,1.0,-1.292526236747269,-38.633003845637845
565,1.0,8.78724845939606,199.65746589293684
566,1.0,-1.5243631856362527,102.49308995990364
567,1.0,5.948930064546696,-104.99674634188001
568,1.0,-5.307286328690317,-131.06158241574343
569,1.0,8.933696228852732,157.93565063161438
570,1.0,9.163509152679513,192.22547511434553
571,1.0,0.33682438209344134,-116.75620155668896
572,1.0,3.16289738178003,131.96800852656443
573,1.0,3.1805285659631966,17.29381510712369
574,1.0,5.971698334510174,107.15699684722779
575,1.0,3.155265528155915,-1.8094441162738875
576,1.0,3.5051154171948395,32.32675954736946
577,1.0,-5.049193354701074,-172.18633293632507
578,1.0,-2.4159688960089865,-72.074712547941
579,1.0,-1.7172188527543542,-79.87578103077244
580,1.0,5.139666478997283,3.395818556644187
581,1.0,-2.9728649075743974,-49.562265706370965
582,1.0,-7.7880969537781315,-275.8370119018075
583,1.0,-9.479561635945892,-180.14628437616486
584,1.0,0.35665537561487604,-44.55587458427547
585,1.0,-7.498602593802614,-233.29512744236243
586,1.0,4.915947830668013,188.02833690772846
587,1.0,0.4035079169876221,111.26644374252912
588,1.0,-8.531583079664443,-150.17219817866007
589,1.0,1.8749729246396996,289.69851815835307
590,1.0,-2.89124944249473,38.662480813332856
591,1.0,-8.403839347387587,-245.1765485554863
592,1.0,-8.199413082500273,43.42005787518032
593,1.0,7.756295441963501,141.7482019986707
594,1.0,-2.5992914293426583,-107.89883676588184
595,1.0,5.080347789062854,283.39604943932125
596,1.0,-2.149023793451177,-136.9181707010531
597,1.0,-1.357594155537658,-176.4616974173994
598,1.0,-5.941696914689986,-10.347125042472655
